153.759 1.53459 105.733
153.759 21.5346 115.733
113.759 21.5346 115.733
113.759 1.53459 105.733
#

153.759 1.53459 105.733
153.759 21.5346 95.733
113.759 21.5346 95.733
113.759 1.53459 105.733
#

153.759 1.53459 105.733
153.759 -18.4654 95.733
113.759 -18.4654 95.733
113.759 1.53459 105.733
#

153.759 1.53459 105.733
153.759 -18.4654 115.733
113.759 -18.4654 115.733
113.759 1.53459 105.733
#

153.759 1.53459 105.733
153.759 21.5346 115.733
113.759 21.5346 115.733
113.759 1.53459 105.733
#

